name,profileUrl,website,founderName,linkedinUrl
Flowdash,https://www.ycombinator.com/companies/flowdash,https://flowdash.com,Nick Gervasi,https://www.linkedin.com/in/nick-gervasi/
Flowdash,https://www.ycombinator.com/companies/flowdash,https://flowdash.com,Omar Skalli,https://www.linkedin.com/in/omarskalli/
Zaraz,https://www.ycombinator.com/companies/zaraz,https://zaraz.com/,Yair Dovrat,https://www.linkedin.com/in/yair-dovrat-375919b0/
Zaraz,https://www.ycombinator.com/companies/zaraz,https://zaraz.com/,Yo'av Moshe,https://www.linkedin.com/in/yoavmoshe/
Data Mechanics,https://www.ycombinator.com/companies/data-mechanics,https://www.datamechanics.co,Jean Yves Stephan,https://www.linkedin.com/in/jystephan/
Data Mechanics,https://www.ycombinator.com/companies/data-mechanics,https://www.datamechanics.co,Julien Dumazert,https://www.linkedin.com/in/julien-dumazert-5b46a485/
Patchwork,https://www.ycombinator.com/companies/patchwork,https://atpatchwork.com/,Dhruhin Kurli,https://linkedin.com/in/dhruhin
Patchwork,https://www.ycombinator.com/companies/patchwork,https://atpatchwork.com/,Nikki Shah,https://www.linkedin.com/in/nikki-a-shah/
Unhaze,https://www.ycombinator.com/companies/unhaze,https://unhaze.ai,Jacob Lauritzen,https://linkedin.com/in/jacob-lauritzen
CraftOS,https://www.ycombinator.com/companies/craftos,http://craftos.com,Wael Al Sallami,https://linkedin.com/in/walsallami
Sorted,https://www.ycombinator.com/companies/sorted,https://sorted-lp.webflow.io/,Adam Ingwersen,https://linkedin.com/in/adamildk
Sorted,https://www.ycombinator.com/companies/sorted,https://sorted-lp.webflow.io/,Frederik Ingwersen,https://www.linkedin.com/in/frederik-ingwersen-linnemann-a69005106/
Stellar,https://www.ycombinator.com/companies/stellar,http://www.stellarapp.io,Angela Dao,http://linkedin.com/in/angeladao
Stellar,https://www.ycombinator.com/companies/stellar,http://www.stellarapp.io,Elise Nguyen,https://www.linkedin.com/in/elisetnguyen/
Stellar,https://www.ycombinator.com/companies/stellar,http://www.stellarapp.io,Quan Zhou,https://linkedin.com/in/quanzhou1
Integration Labs,https://www.ycombinator.com/companies/integration-labs,https://www.integrationlabs.co,Ishwar Gogineni,https://www.linkedin.com/in/ishwar-gogineni/
Integration Labs,https://www.ycombinator.com/companies/integration-labs,https://www.integrationlabs.co,Parth Shah,https://www.linkedin.com/in/parth-yo-shah/
Integration Labs,https://www.ycombinator.com/companies/integration-labs,https://www.integrationlabs.co,Sidharth Rao,https://www.linkedin.com/in/siddharth-rao-33ba80146/
Protego,https://www.ycombinator.com/companies/protego,https://www.protegosolutions.io/,Pablo Rojas,https://www.linkedin.com/in/pablo-rojas-contreras-0a3525140/
MeetAnyway,https://www.ycombinator.com/companies/meetanyway,https://meetanyway.com,Erich Lehmann,https://www.linkedin.com/in/erichlehmann/
MeetAnyway,https://www.ycombinator.com/companies/meetanyway,https://meetanyway.com,Marc Metz,https://www.linkedin.com/in/marcmetz/
MeetAnyway,https://www.ycombinator.com/companies/meetanyway,https://meetanyway.com,Sascha Metz,https://www.linkedin.com/in/saschametz/
Charge Running,https://www.ycombinator.com/companies/charge-running,http://www.chargerunning.com,Julie Wallock,https://www.linkedin.com/in/julie-wallock-447296126/
Parade,https://www.ycombinator.com/companies/parade,https://www.getparade.com,Alex Ray,https://www.linkedin.com/in/jalexray/
Parade,https://www.ycombinator.com/companies/parade,https://www.getparade.com,David Klein,https://www.linkedin.com/in/dbklein/
User Hero,https://www.ycombinator.com/companies/user-hero,https://www.userhero.io,Adam Green,https://linkedin.com/in/adampaulgreen
User Hero,https://www.ycombinator.com/companies/user-hero,https://www.userhero.io,Emilie Buckley,https://www.linkedin.com/in/emilie-buckley-224b8b8/
Storyboard,https://www.ycombinator.com/companies/storyboard,https://www.storyboard.com,Sébastien Sikorski,https://www.linkedin.com/in/sebastiensikorski
onetool,https://www.ycombinator.com/companies/onetool,https://onetool.co/,Gordian Braun,https://linkedin.com/in/gordianb
onetool,https://www.ycombinator.com/companies/onetool,https://onetool.co/,Tobias Becker,https://www.linkedin.com/in/beckertobi/
Cadence,https://www.ycombinator.com/companies/cadence,https://www.cadencework.com,Melissa Du,https://www.linkedin.com/in/mdu96
Cadence,https://www.ycombinator.com/companies/cadence,https://www.cadencework.com,Eric Park,https://www.linkedin.com/in/ejpark/
Quickcard,https://www.ycombinator.com/companies/quickcard,https://quickcard.com,Rikhav Shah,https://www.linkedin.com/in/rikhav-shah-7a7515128/
Alana,https://www.ycombinator.com/companies/alana,https://www.alana.jobs,Daniel Bernardez,https://www.linkedin.com/in/dabo7/
Alana,https://www.ycombinator.com/companies/alana,https://www.alana.jobs,Rafael León,https://www.linkedin.com/in/rafaleono/
Alana,https://www.ycombinator.com/companies/alana,https://www.alana.jobs,Ignacio Martinez,https://www.linkedin.com/in/ignacio-martinez-82658a55/
Comradery,https://www.ycombinator.com/companies/comradery,https://comradery.com,Rishab Hegde,https://www.linkedin.com/in/rishab-hegde/
Deel,https://www.ycombinator.com/companies/deel,https://www.deel.com/,Alex Bouaziz,https://www.linkedin.com/in/alexbouaziz/
Deel,https://www.ycombinator.com/companies/deel,https://www.deel.com/,Shuo Wang,https://www.linkedin.com/in/shuo-wang-848a8956/
Podium,https://www.ycombinator.com/companies/podium,https://podium.com,Dennis Steele,https://www.linkedin.com/in/steeledennis
Podium,https://www.ycombinator.com/companies/podium,https://podium.com,Eric Rea,https://www.linkedin.com/in/ericrea
Tesorio,https://www.ycombinator.com/companies/tesorio,https://www.tesorio.com,Fabio Fleitas,http://www.linkedin.com/in/fabiofleitas
PartnerStack,https://www.ycombinator.com/companies/partnerstack,https://partnerstack.com,Neil Chudleigh,https://www.linkedin.com/in/neilchudleigh
PartnerStack,https://www.ycombinator.com/companies/partnerstack,https://partnerstack.com,Jonathan Mendes,https://ca.linkedin.com/in/jonathanmendes
PartnerStack,https://www.ycombinator.com/companies/partnerstack,https://partnerstack.com,Luke Swanek,http://ca.linkedin.com/in/lswanek/
Panorama Education,https://www.ycombinator.com/companies/panorama-education,https://www.panoramaed.com/,Aaron Feuer,https://www.linkedin.com/in/aaronfeuer
TripleZip,https://www.ycombinator.com/companies/triplezip,https://www.triplezip.ai/,Yash Sahota,https://www.linkedin.com/in/yashsahota
TripleZip,https://www.ycombinator.com/companies/triplezip,https://www.triplezip.ai/,Grayson Pike,https://www.linkedin.com/in/graysonpike/
Formula Insight,https://www.ycombinator.com/companies/formula-insight,https://www.formulainsight.io/,Will Tong,https://www.linkedin.com/in/will-tong-04046a162/
Formula Insight,https://www.ycombinator.com/companies/formula-insight,https://www.formulainsight.io/,Stefan Raghavan,https://www.linkedin.com/in/stefan-raghavan-957204a1/
Fluently,https://www.ycombinator.com/companies/fluently,https://getfluently.app/,Yurii Rebryk,https://linkedin.com/in/yrebryk
Fluently,https://www.ycombinator.com/companies/fluently,https://getfluently.app/,Stanislav Beliaev,https://linkedin.com/in/stasbel
OffDeal,https://www.ycombinator.com/companies/offdeal,https://offdeal.io,Ori Eldarov,https://linkedin.com/in/eldarov
OffDeal,https://www.ycombinator.com/companies/offdeal,https://offdeal.io,Alston Lin,https://linkedin.com/in/alstonlin
Trayd,https://www.ycombinator.com/companies/trayd,https://www.buildtrayd.com/,Anna Berger,https://linkedin.com/in/anna-berger-39497a72
Trayd,https://www.ycombinator.com/companies/trayd,https://www.buildtrayd.com/,Cara Kessler,https://linkedin.com/in/carakessler
Santé,https://www.ycombinator.com/companies/sante,https://santehq.com/,Darren Fike,https://linkedin.com/in/darrenfike
Santé,https://www.ycombinator.com/companies/sante,https://santehq.com/,Antoine Balaresque,https://linkedin.com/in/antoinebalaresque
Holacasa,https://www.ycombinator.com/companies/holacasa,https://www.holacasa.mx/,Eric Yáñez,https://www.linkedin.com/in/ericyanezl/
Clad,https://www.ycombinator.com/companies/clad,https://withclad.com/,Jason Rudin,https://www.linkedin.com/in/jasonrudin/
Milio,https://www.ycombinator.com/companies/milio,http://www.miliopay.com,Daniel Gomez,https://www.linkedin.com/in/daniel-gómez-86954a58/
Milio,https://www.ycombinator.com/companies/milio,http://www.miliopay.com,Juan Luis Perez E,https://www.linkedin.com/in/juan-luis-perez-escobar-079869104
Milio,https://www.ycombinator.com/companies/milio,http://www.miliopay.com,Toni Riera,https://www.linkedin.com/in/triera/
Suger,https://www.ycombinator.com/companies/suger,https://www.suger.io/,Chengjun Yuan,https://www.linkedin.com/in/chengjunyuan/
Suger,https://www.ycombinator.com/companies/suger,https://www.suger.io/,Jon Yoo,https://www.linkedin.com/in/jongwoo-yoo-4861439a/
Bujeti,https://www.ycombinator.com/companies/bujeti,https://www.bujeti.com,Achille AROUKO,https://linkedin.com/in/achille-arouko
Bujeti,https://www.ycombinator.com/companies/bujeti,https://www.bujeti.com,Samy Chiba,https://www.linkedin.com/in/samychiba/
Ruby Card,https://www.ycombinator.com/companies/ruby-card,https://www.spendruby.com,Shariar Kabir,https://www.linkedin.com/in/shariar-kabir/
Ruby Card,https://www.ycombinator.com/companies/ruby-card,https://www.spendruby.com,Miguel Acero,https://www.linkedin.com/in/miguel-acero-238b88148/
Ruby Card,https://www.ycombinator.com/companies/ruby-card,https://www.spendruby.com,Jordan Yaqoob,https://www.linkedin.com/in/jordan-yaqoob-49b7b1152/
Backdrop,https://www.ycombinator.com/companies/backdrop,https://www.joinbackdrop.com,Akanksha Singh,https://www.linkedin.com/in/akanksha-singh/
Backdrop,https://www.ycombinator.com/companies/backdrop,https://www.joinbackdrop.com,Caitlin Short,https://www.linkedin.com/in/caitlin-short/
REVER,https://www.ycombinator.com/companies/rever,https://itsrever.com/,Marius Montmany,https://www.linkedin.com/in/mmv1/
REVER,https://www.ycombinator.com/companies/rever,https://itsrever.com/,Oriol Hernandez i Fajula,https://www.linkedin.com/in/oriolhf/
PrimeVault,https://www.ycombinator.com/companies/primevault,https://www.primevault.com,Prashant Upadhyay,https://www.linkedin.com/in/prashant-upadhyay/
PrimeVault,https://www.ycombinator.com/companies/primevault,https://www.primevault.com,Tanmay Chaudhari,https://www.linkedin.com/in/tanmayc25/
PrimeVault,https://www.ycombinator.com/companies/primevault,https://www.primevault.com,Vivek Kumar,https://www.linkedin.com/in/vivek-kumar-578013119/
AviaryAI,https://www.ycombinator.com/companies/aviaryai,http://www.helloaviary.ai,Blesson Abraham,https://www.linkedin.com/in/blessonjabraham
AviaryAI,https://www.ycombinator.com/companies/aviaryai,http://www.helloaviary.ai,Jay Patel,https://www.linkedin.com/in/jay-patel-2017/
Delegasi,https://www.ycombinator.com/companies/delegasi,https://delegasi.co/,Okky Pratama,https://www.linkedin.com/in/yudha-okky-pratama-84217331/
Delegasi,https://www.ycombinator.com/companies/delegasi,https://delegasi.co/,Ans Syuhada,https://linkedin.com/in/anshorimuslim
Chariot,https://www.ycombinator.com/companies/chariot-2,https://givechariot.com/,Salomon Serfati,https://www.linkedin.com/in/salomon-serfati-8ba836112/
Chariot,https://www.ycombinator.com/companies/chariot-2,https://givechariot.com/,Aaron Kahane,https://www.linkedin.com/in/aaron-kahane-98a86013b/
Chariot,https://www.ycombinator.com/companies/chariot-2,https://givechariot.com/,Drew Schneider,https://www.linkedin.com/in/andrew-schneider-130b77190/
Stream,https://www.ycombinator.com/companies/stream,http://www.stream.claims,Eric Yen,https://www.linkedin.com/in/yeneric
Stream,https://www.ycombinator.com/companies/stream,http://www.stream.claims,Eilam Levitov,https://linkedin.com/in/eilamlevitov
Vobi,https://www.ycombinator.com/companies/vobi,https://www.vobi.com.br,Ythalo Silva,https://www.linkedin.com/in/ythalosilva/
Vobi,https://www.ycombinator.com/companies/vobi,https://www.vobi.com.br,Murillo Freitas,https://www.linkedin.com/in/murillo-freitas
Vobi,https://www.ycombinator.com/companies/vobi,https://www.vobi.com.br,Guilherme Guerra,https://www.linkedin.com/in/guilermeguerra/
Vobi,https://www.ycombinator.com/companies/vobi,https://www.vobi.com.br,Fábio Witt,https://www.linkedin.com/in/fabiowitt/
SNAB,https://www.ycombinator.com/companies/snab,https://www.snabfinance.com/,Gorka Aguirre,https://www.linkedin.com/in/gorkaguirreh/
SNAB,https://www.ycombinator.com/companies/snab,https://www.snabfinance.com/,Juan coll Soler,https://www.linkedin.com/in/juan-coll-soler-50734566/
SNAB,https://www.ycombinator.com/companies/snab,https://www.snabfinance.com/,SNAB,https://www.linkedin.com/in/gorkaguirreh/
Attain,https://www.ycombinator.com/companies/attain,https://joinattain.com/,Aamir Hudda,https://www.linkedin.com/in/aamirhudda/
Attain,https://www.ycombinator.com/companies/attain,https://joinattain.com/,Joseph Yeh,lhttps://www.linkedin.com/in/joseph-yeh/
Attain,https://www.ycombinator.com/companies/attain,https://joinattain.com/,Attain,https://www.linkedin.com/in/aamirhudda/
DimOrder,https://www.ycombinator.com/companies/dimorder,https://dimorder.com,Tim Lee,https://www.linkedin.com/in/tim-lee-a8676896/
DimOrder,https://www.ycombinator.com/companies/dimorder,https://dimorder.com,Ben Wong,https://www.linkedin.com/in/dobenwong/
Cash Flow Portal,https://www.ycombinator.com/companies/cash-flow-portal,https://www.cashflowportal.com/,Perry Zheng,https://www.linkedin.com/in/perryzheng/
FinFlx,https://www.ycombinator.com/companies/finflx,https://finflx.com,Amr Yussif,https://www.linkedin.com/in/amr-yussif/
FinFlx,https://www.ycombinator.com/companies/finflx,https://finflx.com,Matthieu Capelle,https://www.linkedin.com/in/matthieucapelle/
SpadeWorks,https://www.ycombinator.com/companies/spadeworks,https://www.spadeworks.co,Vamsee Koneru,https://www.linkedin.com/in/vamsee-koneru
digiventures,https://www.ycombinator.com/companies/digiventures,https://www.digiventures.la/,Santiago Pezzoni,https://www.linkedin.com/in/santiago-pezzoni-237b2344/
digiventures,https://www.ycombinator.com/companies/digiventures,https://www.digiventures.la/,Hernan Lopez Conde,https://www.linkedin.com/in/hernan-lopez-conde-0882241/
SALT,https://www.ycombinator.com/companies/salt,https://salt.pe,Ankit Parasher,https://www.linkedin.com/in/ankitparasher
SALT,https://www.ycombinator.com/companies/salt,https://salt.pe,Udita Pal,https://www.linkedin.com/in/uditapal/
RecordBook,https://www.ycombinator.com/companies/recordbook,https://play.google.com/store/apps/details?id=com.foodmonk.rekordapp,Abhishek Choudhary,https://www.linkedin.com/in/abhikuiitk/
Cardda,https://www.ycombinator.com/companies/cardda,https://cardda.com,Cristóbal Grinbergs,https://www.linkedin.com/in/cgrinbergs
Cardda,https://www.ycombinator.com/companies/cardda,https://cardda.com,Sebastián Hernández,https://www.linkedin.com/in/sebastián-hernández-cardda/
haddock,https://www.ycombinator.com/companies/haddock,https://haddock.app,Arnau Navarro,https://www.linkedin.com/in/arnaunavarro/
haddock,https://www.ycombinator.com/companies/haddock,https://haddock.app,Pol Rosell,https://www.linkedin.com/in/polroselltorrent/
Complif,https://www.ycombinator.com/companies/complif,https://complif.com,Lucas Ranallo,https://www.linkedin.com/in/lucasranallo/
Complif,https://www.ycombinator.com/companies/complif,https://complif.com,Mathias Caramutti,https://www.linkedin.com/in/mcaramutti/
Peakflo,https://www.ycombinator.com/companies/peakflo,https://peakflo.co,Saurabh Chauhan,https://www.linkedin.com/in/saurabh-chauhan/
Peakflo,https://www.ycombinator.com/companies/peakflo,https://peakflo.co,Dmitry Vedenyapin,https://www.linkedin.com/in/dmitryvedenyapin/
Trébol,https://www.ycombinator.com/companies/trebol,https://gotrebol.com/,Fabian Torres,https://www.linkedin.com/in/torresfabian/
Trébol,https://www.ycombinator.com/companies/trebol,https://gotrebol.com/,Luis Sebastian Buitrago León,https://www.linkedin.com/in/lsbuitrago/
Rebill,https://www.ycombinator.com/companies/rebill,https://www.rebill.com,Nahuel Candia,https://www.linkedin.com/in/nahuelcandia/
Rebill,https://www.ycombinator.com/companies/rebill,https://www.rebill.com,Ariel Diaz Ailan,https://www.linkedin.com/in/diazailan
Kapital Bank,https://www.ycombinator.com/companies/kapital-bank,https://www.kapital.mx,Rene Saul,https://www.linkedin.com/in/rene-saul-5044aa25/
Kapital Bank,https://www.ycombinator.com/companies/kapital-bank,https://www.kapital.mx,Eder Echeverria,https://www.linkedin.com/in/eder-echeverria-3246141a7
Kapital Bank,https://www.ycombinator.com/companies/kapital-bank,https://www.kapital.mx,Fernando Sandoval Oseguera,https://www.linkedin.com/in/fernando-sandoval-oseguera-/
Arc,https://www.ycombinator.com/companies/arc-2,https://www.joinarc.com/,Don Muir,https://www.linkedin.com/in/don-muir
Arc,https://www.ycombinator.com/companies/arc-2,https://www.joinarc.com/,Raven Jiang,https://www.linkedin.com/in/ravenjiang/
Arc,https://www.ycombinator.com/companies/arc-2,https://www.joinarc.com/,Nick Lombardo,https://www.linkedin.com/in/nicholas-m-lombardo/
Chipax,https://www.ycombinator.com/companies/chipax,https://www.chipax.com,Antonio Correa,https://www.linkedin.com/in/tonicorreal/
Chipax,https://www.ycombinator.com/companies/chipax,https://www.chipax.com,Joaquín Brenner,https://www.linkedin.com/in/joaquin-brenner/
Chipax,https://www.ycombinator.com/companies/chipax,https://www.chipax.com,François Gueneau de Mussy,https://www.linkedin.com/in/fgdemussy/
Chipax,https://www.ycombinator.com/companies/chipax,https://www.chipax.com,Felipe Urzúa,https://www.linkedin.com/in/felipe-urzua-toral/
Nash,https://www.ycombinator.com/companies/nash,https://www.usenash.com/,Mahmoud Ghulman,https://www.linkedin.com/in/mahmoudghulman/
Nash,https://www.ycombinator.com/companies/nash,https://www.usenash.com/,Aziz Alghunaim,https://www.linkedin.com/in/azizkag
Ahazou,https://www.ycombinator.com/companies/ahazou,https://ahazou.com,Rui K Miadaira,https://www.linkedin.com/in/ruikm/
Pactima,https://www.ycombinator.com/companies/pactima,https://pactima.com/,Moktar Yusuf,https://www.linkedin.com/in/moktar-yusuf/
Pactima,https://www.ycombinator.com/companies/pactima,https://pactima.com/,Joel Kapongo,https://www.linkedin.com/in/joelkapongo
Verde,https://www.ycombinator.com/companies/verde,https://www.verde.agr.br,Lucas Martins,https://www.linkedin.com/in/lucasvbm/
Verde,https://www.ycombinator.com/companies/verde,https://www.verde.agr.br,Jorge Silveira,https://www.linkedin.com/in/jorgemlsilveira/?locale=en_US
Adni,https://www.ycombinator.com/companies/adni,https://www.adni.co/,Anthony Scarpone-Lambert,https://www.linkedin.com/in/anthony-scarpone-lambert-669052138/
Adni,https://www.ycombinator.com/companies/adni,https://www.adni.co/,Jennifferre Mancillas,https://www.linkedin.com/in/jennifferre-mancillas-a05aa718a/
lapzo,https://www.ycombinator.com/companies/lapzo,https://www.lapzo.com,Santiago Maldonado,https://www.linkedin.com/in/smaldonadog/
Maroo,https://www.ycombinator.com/companies/maroo,https://maroo.us/,Alex Nikityuk,https://www.linkedin.com/in/alexnikityuk/
Hypercore,https://www.ycombinator.com/companies/hypercore,https://www.hypercore.ai/,Daniel Liechtenstein,https://www.linkedin.com/in/daniel-liechtenstein-ba338370/
Hypercore,https://www.ycombinator.com/companies/hypercore,https://www.hypercore.ai/,Eitan Frailich,https://www.linkedin.com/in/eitan-frailich-81b69390/
Hypercore,https://www.ycombinator.com/companies/hypercore,https://www.hypercore.ai/,Tomer Moshe,https://www.linkedin.com/in/tomer-moshe-033a2b69
Hypercore,https://www.ycombinator.com/companies/hypercore,https://www.hypercore.ai/,David Yahalomi,https://www.linkedin.com/in/david-yahalomi-441b3863/
Keeper,https://www.ycombinator.com/companies/keeper,https://www.keeper.app,Ben Stein,https://www.linkedin.com/in/benfstein/
Keeper,https://www.ycombinator.com/companies/keeper,https://www.keeper.app,Kenny Song,https://www.linkedin.com/in/kennysong1/
AppX,https://www.ycombinator.com/companies/appx,https://appx.co.in,Sameer Sadana,https://www.linkedin.com/in/sameer-s-73a13a13a
AppX,https://www.ycombinator.com/companies/appx,https://appx.co.in,Anuj Gupta,https://www.linkedin.com/in/anuj-gupta-9264b9b8/
SalaryBook,https://www.ycombinator.com/companies/salarybook,https://salarybook.co.in/,Apoorva Sharma,http://linkedin.com/in/as2406
SalaryBook,https://www.ycombinator.com/companies/salarybook,https://salarybook.co.in/,Ankita Sharma,https://www.linkedin.com/in/ankita-sharma-a5028a160/
SalaryBook,https://www.ycombinator.com/companies/salarybook,https://salarybook.co.in/,Poorva Dixit,https://www.linkedin.com/in/poorva-dixit-53305627/
SwiftSku,https://www.ycombinator.com/companies/swiftsku,https://swiftsku.com,Mit Patel,https://www.linkedin.com/in/mitpatel283
SwiftSku,https://www.ycombinator.com/companies/swiftsku,https://swiftsku.com,Daniel Mazur,https://www.linkedin.com/in/danielmazur1
Ontop,https://www.ycombinator.com/companies/ontop,https://www.getontop.com/,Jaime Abella,https://www.linkedin.com/in/jaime-abella/
Ontop,https://www.ycombinator.com/companies/ontop,https://www.getontop.com/,Julian Torres,https://www.linkedin.com/in/juliantorresgomez/
Roger,https://www.ycombinator.com/companies/roger,https://www.thanksroger.com/,Michael Wang,https://www.linkedin.com/in/michael-wang-99b98237/
Roger,https://www.ycombinator.com/companies/roger,https://www.thanksroger.com/,Garrett Wu,https://www.linkedin.com/in/garrettwu/
QuotaBook,https://www.ycombinator.com/companies/quotabook,https://www.quotabook.com/en,Andy Choi,https://www.linkedin.com/in/andy-choi
GimBooks,https://www.ycombinator.com/companies/gimbooks,https://gimbooks.com/,GimBooks,https://www.linkedin.com/in/yash-agrawal-4187b518/
GimBooks,https://www.ycombinator.com/companies/gimbooks,https://gimbooks.com/,Yash Agrawal,https://www.linkedin.com/in/yash-agrawal-4187b518/
ControlHub,https://www.ycombinator.com/companies/controlhub,https://controlhub.com/,Rodrigo Santibanez,https://www.linkedin.com/in/santiba/
ControlHub,https://www.ycombinator.com/companies/controlhub,https://controlhub.com/,Leonardo de la Cerda,https://www.linkedin.com/in/leonardodelacerda/
CashBook,https://www.ycombinator.com/companies/cashbook,https://cashbookapp.in,Vivek Kumar,https://www.linkedin.com/in/vvk56/
CashBook,https://www.ycombinator.com/companies/cashbook,https://cashbookapp.in,Ashutosh Pathak,https://www.linkedin.com/in/pathak-ashutosh/
Payflow,https://www.ycombinator.com/companies/payflow-2,https://www.payflow.ai,Wil Eyi,https://www.linkedin.com/in/wil-eyi
Heron Data,https://www.ycombinator.com/companies/heron-data,https://www.herondata.io,Johannes Jaeckle,https://www.linkedin.com/in/johannes-jaeckle-614b567b/
Heron Data,https://www.ycombinator.com/companies/heron-data,https://www.herondata.io,Dominic Kwok,https://www.linkedin.com/in/dominickwok/
Heron Data,https://www.ycombinator.com/companies/heron-data,https://www.herondata.io,Jamie Parker,https://www.linkedin.com/in/jamie-parker-1068a414/
Parrot Software 🦜,https://www.ycombinator.com/companies/parrot-software,https://parrotsoftware.io/,David Villarreal,https://www.linkedin.com/in/davvilla/
Parrot Software 🦜,https://www.ycombinator.com/companies/parrot-software,https://parrotsoftware.io/,Roberto Cebrian,https://www.linkedin.com/in/robertocebrian/
Spenmo,https://www.ycombinator.com/companies/spenmo,https://spenmo.com/,Mohandass Kalaichelvan,https://www.linkedin.com/in/mohandasskalaichelvan/
Spenmo,https://www.ycombinator.com/companies/spenmo,https://spenmo.com/,Isaq Ahmed Mukthar,https://www.linkedin.com/in/isaqahmed/
Ready,https://www.ycombinator.com/companies/ready,https://ready.net,Jase Wilson,http://linkedin.com/in/wilsonjase
Ready,https://www.ycombinator.com/companies/ready,https://ready.net,Mike Faloon,https://www.linkedin.com/in/mike-faloon-a6627a3/
Volopay,https://www.ycombinator.com/companies/volopay,https://www.volopay.com/,Rajith Shaji,https://www.linkedin.com/in/rajiths/
Volopay,https://www.ycombinator.com/companies/volopay,https://www.volopay.com/,Rajesh Raikwar,https://in.linkedin.com/in/rajeshraikwar
UBITS,https://www.ycombinator.com/companies/ubits,http://ubits.com,Marta Forero Sepúlveda,https://www.linkedin.com/in/martaforeros/
UBITS,https://www.ycombinator.com/companies/ubits,http://ubits.com,Julián Melo,https://www.linkedin.com/in/juli%C3%A1n-melo-8248b033/
Aspire,https://www.ycombinator.com/companies/aspire,https://aspireapp.com,Giovanni Casinelli,https://sg.linkedin.com/in/giovannicasinelli
Aspire,https://www.ycombinator.com/companies/aspire,https://aspireapp.com,Andrea Baronchelli,https://www.linkedin.com/in/andrea-baronchelli%EF%BC%88%E5%AE%89%E5%88%A9%EF%BC%89-0979a541/
Fondo,https://www.ycombinator.com/companies/fondo,http://tryfondo.com,David J. Phillips,https://linkedin.com/in/davjphillips
Torch,https://www.ycombinator.com/companies/torch,https://torch.io/,Cameron Yarbrough,https://www.linkedin.com/in/cameron-yarbrough-60579948/
Plane,https://www.ycombinator.com/companies/plane,https://plane.com,Matt Pelc,https://linkedin.com/in/matid/
Gas Pos,https://www.ycombinator.com/companies/gas-pos,https://gaspos.co,Cameron Hogan,http://linkedin.com/in/cameron-hogan-57046512
Gas Pos,https://www.ycombinator.com/companies/gas-pos,https://gaspos.co,Joshua Smith,https://www.linkedin.com/in/joshua-smith-809244104/
Gas Pos,https://www.ycombinator.com/companies/gas-pos,https://gaspos.co,Nannette Smith,https://www.linkedin.com/in/nannette-smith-9a568512a
Workpay,https://www.ycombinator.com/companies/workpay,https://myworkpay.com,Paul Kimani,https://www.linkedin.com/in/paul-kimani/
Workpay,https://www.ycombinator.com/companies/workpay,https://myworkpay.com,Jackson Kibigo Kungu,https://www.linkedin.com/in/jackson-kibigo/
borong,https://www.ycombinator.com/companies/borong,https://www.borong.com/,Lennise Ng,https://www.linkedin.com/in/lenniseng
borong,https://www.ycombinator.com/companies/borong,https://www.borong.com/,Aizat Rahim,https://www.linkedin.com/in/aizatrahim/
borong,https://www.ycombinator.com/companies/borong,https://www.borong.com/,Haslinda Rasip,https://www.linkedin.com/in/lindarasip/
GuruHotel,https://www.ycombinator.com/companies/guruhotel,https://guruhotel.com,Jorge Flores Acevedo,https://www.linkedin.com/in/jorgefloresacevedo/
GuruHotel,https://www.ycombinator.com/companies/guruhotel,https://guruhotel.com,Josue Gio 🔥,https://www.linkedin.com/in/josuegio
GuruHotel,https://www.ycombinator.com/companies/guruhotel,https://guruhotel.com,Stiven Martinez,https://www.linkedin.com/in/stivenmartinez/
Upflow,https://www.ycombinator.com/companies/upflow,https://upflow.io/en/,Alex Louisy,https://www.linkedin.com/in/alexlouisy/
Upflow,https://www.ycombinator.com/companies/upflow,https://upflow.io/en/,Barnaby Malet,https://www.linkedin.com/in/barnabymalet/
Zeal,https://www.ycombinator.com/companies/zeal,https://www.zeal.com,Pranab Krishnan,http://linkedin.com/in/pranab-krishnan
Zeal,https://www.ycombinator.com/companies/zeal,https://www.zeal.com,Kirti Shenoy,https://www.linkedin.com/in/kirti-shenoy-9501a8145/
Method Financial,https://www.ycombinator.com/companies/method-financial,https://methodfi.com,Jose Bethancourt,https://linkedin.com/in/josebethancourt
Method Financial,https://www.ycombinator.com/companies/method-financial,https://methodfi.com,Jesus Marco del Carmen,https://www.linkedin.com/in/jmdelcarmen/
Middesk,https://www.ycombinator.com/companies/middesk,http://www.middesk.com,Kyle Mack,https://www.linkedin.com/in/kyle-mack-587bbb4b/
Middesk,https://www.ycombinator.com/companies/middesk,http://www.middesk.com,Kurt Ruppel,https://www.linkedin.com/in/kurtruppel/
Stilt,https://www.ycombinator.com/companies/stilt,http://www.stilt.com,Rohit Mittal,https://www.linkedin.com/in/rohit-mittal-58a30a6/
Stilt,https://www.ycombinator.com/companies/stilt,http://www.stilt.com,Priyank Singh,https://www.linkedin.com/in/priyanksingh
Abacus,https://www.ycombinator.com/companies/abacus,http://abacus.com,Ted Power,https://www.linkedin.com/in/tedpower/
Abacus,https://www.ycombinator.com/companies/abacus,http://abacus.com,Joshua Halickman,https://www.linkedin.com/in/jhalickman/
Abacus,https://www.ycombinator.com/companies/abacus,http://abacus.com,Omar Qari,https://www.linkedin.com/in/oqari
